MAPA ->,GCBA | Propiedades por categoría de uso,,,,,,,,,,,,,,,,
,,Ubicación,,,,,,Categoría de uso y dominio,,,,,,,,,
PROP_0882,"Parroquia de Belgrano, circunscripción 16, calle Blandengues, desde la esquina de Monroe hacia el Nord Oeste hasta dar con los terr",Del Libertador Av. y Monroe,📍maps,CABA,-34.552944,-58.450915,,,,,,,✅,,Relevamiento,a definir,U5
PROP_0883,Agregar descripción,"Ciudad De La Paz y Larralde, Crisologo Av.",📍maps,,-34.549583,-58.469304,,,,,,,✅,,Relevamiento,a definir,U7
PROP_0884,Agregar descripción,"Porcel De Peralta, Manuel 949",📍maps,CABA,-34.626444,-58.524709,,,,,,,✅,,Relevamiento,a definir,U6
PROP_0885,Instituto Vocacional San Jose-Seminario de formación Inicial de San Isidro o,Elortondo 901,📍maps,Buenos Aires,,,,,,,,,✅,,Relevamiento,a definir,U7
PROP_0886,Agregar descripción,Acevedo 493,📍maps,CABA,-34.597401,-58.439489,Acevedo 495,,,,,,✅,,Relevamiento,a definir,U6
PROP_0887,PBA - Terreno en  La Lucila sobre la calle Bermúdez,Bermudez 357,📍maps,Buenos Aires,-34.633687,-58.49415,,,,,,,✅,,Relevamiento,a definir,U7
PROP_0888,"PBA - Casa en San Miguel, Barrio Bello Horizonte, sobre la calle Constitución",Constitucion 3337,📍maps,Buenos Aires,-34.627621,-58.412451,,,,,,,✅,,Relevamiento,a definir,U7
PROP_0889,Agregar descripción,Cerrito 806,📍maps,,-34.598975,-58.382604,,,,,,,✅,,Relevamiento,a definir,U7
PROP_0890,PBA - Casa en San Isidro sobre 25 de mayo,25 De Mayo 327,📍maps,Buenos Aires,-34.603828,-58.371006,,,,,,,✅,,Relevamiento,a definir,U7
PROP_0891,IGLESIA CATOLICA UCRANIANA,Supisiche 1244,📍maps,Buenos Aires,,,,,,,,,✅,,Relevamiento,a definir,U7
PROP_0892,Parroquia Soledad de María-ver ficha 265,Mercedes 4737,📍maps,CABA,-34.595105,-58.517399,,,,,,,✅,,Relevamiento,a definir,U6
PROP_0893,"Parroquia de Belgrano, próxima a la Estación Saavedra, calle FREYRE nros 2482 y 2496, esquina MONROE nro 3216","Freire, Ramon, Cap. Gral. 2482",📍maps,CABA,-34.563319,-58.467292,"Freire, Ramon, Cap. Gral. 2496",,,,,,✅,,Relevamiento,a definir,U5
PROP_0894,PBA - Estancia Santa Rita en Punta Indio,Pba,📍maps,Buenos Aires,,,,,,,,,✅,,Relevamiento,a definir,U7
PROP_0895,"PBA - Finca en Glew, Almirante Brown",Castro Barros Av. 46,📍maps,Buenos Aires,-34.612152,-58.420791,,,,,,,✅,,Relevamiento,a definir,U7
PROP_0896,templo La Redonda,Vuelta De Obligado 2030,📍maps,CABA,-34.562158,-58.455127,,,,,,,✅,,Relevamiento,a definir,U5
PROP_0897,PBA - Terreno en San Miguel,,📍maps,CABA,-34.62983,-58.355694,,,,,,,✅,,Relevamiento,a definir,U7
PROP_0898,PBA - Terreno en Pinamar sobre calles Perú y Madero,Perú y Madero,📍maps,Buenos Aires,,,,,,,,,✅,,Relevamiento,a definir,U7
PROP_0899,PBA - Terreno en Bella Vista,Quirno 5632,📍maps,Buenos Aires,,,,,,,,,✅,,Relevamiento,a definir,U7
PROP_0900,Agregar descripción,Rivera Indarte Av. 472,📍maps,CABA,-34.634408,-58.460248,,,,,,,✅,,Relevamiento,a definir,U5
PROP_0901,"Parroquia Nuestra Señora de Czestochowa, escribano Rodriguez Ahobendas",Entre Rios Av. 1952,📍maps,CABA,-34.630891,-58.390637,,,,,,,✅,,Relevamiento,a definir,U5
PROP_0902,Agregar descripción,Directorio Av. 2590,📍maps,CABA,-34.634314,-58.46316,,,,,,,✅,,Relevamiento,a definir,U5
PROP_0903,Agregar descripción,Arcos 4734,📍maps,CABA,-34.538829,-58.471598,,,,,,,✅,,Relevamiento,a definir,U5
PROP_0904,Agregar descripción,Piedras 567,📍maps,CABA,-34.614719,-58.377547,,,,,,,✅,,Relevamiento,a definir,U6
PROP_0905,PBA - Casa en San Isidro sobre calle Don Bosco,Don Bosco 313,📍maps,Buenos Aires,,,Don Bosco 351,,,,,,✅,,Relevamiento,a definir,U7
PROP_0906,011-009-047-035B,"Uriburu Jose E., Pres. 560",📍maps,CABA,-34.602633,-58.398499,"Uriburu Jose E., Pres. 562",,,,,,✅,,Relevamiento,a definir,U6
PROP_0907,Agregar descripción,Larrea 416,📍maps,CABA,-34.604332,-58.40221,Larrea 418 | Larrea 420 | Larrea 422,,,,,,✅,,Relevamiento,a definir,U6
PROP_0908,Agregar descripción,Peru 540,📍maps,CABA,-34.614309,-58.374568,Peru 544 | Peru 548,,,,,,✅,,Relevamiento,a definir,U5
PROP_0909,Agregar descripción,Mexico 3640,📍maps,CABA,-34.619891,-58.41729,,,,,,,✅,,Relevamiento,a definir,U5
PROP_0910,Agregar descripción,Lafuente Av. 1350,📍maps,CABA,-34.645946,-58.459052,,,,,,,✅,,Relevamiento,a definir,U5
PROP_0911,Agregar descripción,Lavalle 348,📍maps,CABA,-34.602015,-58.371754,,,,,,,✅,,Relevamiento,a definir,U5
PROP_0912,Agregar descripción,Moreno 2245,📍maps,CABA,-34.61305,-58.398127,Moreno 2247,,,,,,✅,,Relevamiento,a definir,U5
PROP_0913,Agregar descripción,Neuquen 2747,📍maps,CABA,-34.620484,-58.471758,Neuquen 2749,,,,,,✅,,Relevamiento,a definir,U5
PROP_0914,Agregar descripción,Paez 2884,📍maps,CABA,-34.622115,-58.473096,,,,,,,✅,,Relevamiento,a definir,U6
PROP_0915,Colegio Siro-Argentino,Paraguay 834,📍maps,CABA,-34.597708,-58.378825,,,,,,,✅,,Relevamiento,a definir,U5
PROP_0916,Agregar descripción,Paraguay 840,📍maps,CABA,-34.597716,-58.378993,,,,,,,✅,,Relevamiento,a definir,U5
PROP_0917,Parroquia Santa Elisa,"Olmos, Ambrosio y Salta",📍maps,CABA,-34.634102,-58.382511,,,,,,,✅,,Relevamiento,a definir,U5
PROP_0918,Parroquia Jesus de Nazareth (Av,Dirección Inexistente 4135,📍maps,CABA,,,,,,,,,✅,,Relevamiento,a definir,U5
